date,stock_code,total_score
2025-12-11,688018,0.891
2025-12-11,688099,-0.9446
2025-12-11,688608,0.8391
2025-12-11,603501,0.8391
2025-12-11,002281,0.891
2025-12-11,300502,0.9446
2025-12-11,300308,0.9446
2025-12-11,000977,0.9446
2025-12-11,000938,0.9446
2025-12-11,603019,-0.9446
2025-12-11,600100,0.1522
2025-12-11,002261,-0.5989
2025-12-11,300857,0.9446
2025-12-11,300442,0.9446
2025-12-11,300383,0.891
2025-12-11,002230,0.9446
2025-12-11,300418,0.9446
2025-12-11,300002,0.0362
2025-12-11,688615,0.27
2025-12-11,002555,0.8391
2025-12-11,002415,0.9446
2025-12-11,002236,0.9446
2025-12-11,688322,0.8391
2025-12-11,688475,0.9446
2025-12-11,300454,0.8391
2025-12-11,002065,0.1489
2025-12-11,002152,0.3062
2025-12-11,600845,0.4668
2025-12-11,688568,0.9446
2025-12-11,000032,0.6917
2025-12-11,600536,0.5099
2025-12-11,688111,0.9446
2025-12-11,600588,0.891
2025-12-11,300496,0.8391
2025-12-11,601360,0.9446
2025-12-11,002920,0.8391
2025-12-11,600699,-0.1296
2025-12-11,603486,0.891
2025-12-11,688169,0.6448
2025-12-11,002402,0.9446
2025-12-12,688256,-0.2123
2025-12-12,688008,0.9446
2025-12-12,688385,0.7887
2025-12-12,688521,0.8391
2025-12-12,300474,0.8391
2025-12-12,603893,0.9446
2025-12-12,300223,0.8391
2025-12-12,301536,0.7669
2025-12-12,300458,0.9446
2025-12-12,603160,0.9446
2025-12-12,688018,0.8391
2025-12-12,688099,-0.891
2025-12-12,688608,0.7887
2025-12-12,603501,0.9446
2025-12-12,002281,0.8391
2025-12-12,300502,0.9446
2025-12-12,300308,0.9446
2025-12-12,000977,0.891
2025-12-12,000938,0.891
2025-12-12,603019,-0.9446
2025-12-12,600100,0.1285
2025-12-12,002261,-0.554
2025-12-12,300857,0.891
2025-12-12,300442,0.891
2025-12-12,300383,0.8391
2025-12-12,002230,0.891
2025-12-12,300418,0.9446
2025-12-12,300002,0.0294
2025-12-12,688615,0.7214
2025-12-12,002555,0.9446
2025-12-12,002415,0.9446
2025-12-12,002236,0.891
2025-12-12,688322,0.7887
2025-12-12,688475,0.891
2025-12-12,300454,0.9446
2025-12-12,002065,0.1256
2025-12-12,002152,0.27
2025-12-12,600845,0.4247
2025-12-12,688568,0.891
2025-12-12,000032,0.9446
2025-12-12,600536,0.4668
2025-12-12,688111,0.891
2025-12-12,600588,0.8391
2025-12-12,300496,0.7887
2025-12-12,601360,0.891
2025-12-12,002920,0.7887
2025-12-12,600699,-0.1086
2025-12-12,603486,0.8391
2025-12-12,688169,0.9446
2025-12-12,002402,0.891
2025-12-13,688256,-0.653
2025-12-13,688008,-0.0452
2025-12-13,688385,0.7396
2025-12-13,688521,0.9446
2025-12-13,300474,0.7887
2025-12-13,603893,0.9446
2025-12-13,300223,0.6912
2025-12-13,301536,0.7183
2025-12-13,300458,0.891
2025-12-13,603160,0.891
2025-12-13,688018,0.7887
2025-12-13,688099,-0.8391
2025-12-13,688608,0.7396
2025-12-13,603501,0.891
2025-12-13,002281,0.7887
2025-12-13,300502,0.9446
2025-12-13,300308,0.9446
2025-12-13,000977,0.9446
2025-12-13,000938,0.8391
2025-12-13,603019,-0.891
2025-12-13,600100,0.1076
2025-12-13,002261,0.9446
2025-12-13,300857,0.9446
2025-12-13,300442,0.9446
2025-12-13,300383,0.7887
2025-12-13,002230,0.8391
2025-12-13,300418,0.891
2025-12-13,300002,0.0238
2025-12-13,688615,0.9446
2025-12-13,002555,0.891
2025-12-13,002415,0.891
2025-12-13,002236,0.8391
2025-12-13,688322,0.7396
2025-12-13,688475,0.8391
2025-12-13,300454,0.891
2025-12-13,002065,0.1051
2025-12-13,002152,0.236
2025-12-13,600845,0.3838
2025-12-13,688568,0.8391
2025-12-13,000032,0.891
2025-12-13,600536,0.4247
2025-12-13,688111,0.8391
2025-12-13,600588,0.7887
2025-12-13,300496,0.7396
2025-12-13,601360,0.8391
2025-12-13,002920,0.9446
2025-12-13,600699,-0.0904
2025-12-13,603486,0.7887
2025-12-13,688169,0.891
2025-12-13,002402,0.8391
2025-12-14,688256,-0.6069
2025-12-14,688008,-0.0368
2025-12-14,688385,0.6917
2025-12-14,688521,0.891
2025-12-14,300474,0.7396
2025-12-14,603893,0.891
2025-12-14,300223,0.6444
2025-12-14,301536,0.6709
2025-12-14,300458,0.8391
2025-12-14,603160,0.8391
2025-12-14,688018,0.7396
2025-12-14,688099,-0.7887
2025-12-14,688608,0.6917
2025-12-14,603501,0.8391
2025-12-14,002281,0.7396
2025-12-14,300502,0.891
2025-12-14,300308,0.891
2025-12-14,000977,0.9446
2025-12-14,000938,0.7887
2025-12-14,603019,-0.8391
2025-12-14,600100,0.0895
2025-12-14,002261,0.891
2025-12-14,300857,0.891
2025-12-14,300442,0.891
2025-12-14,300383,0.7396
2025-12-14,002230,0.7887
2025-12-14,300418,0.9446
2025-12-14,300002,0.0192
2025-12-14,688615,0.891
2025-12-14,002555,0.9446
2025-12-14,002415,0.9446
2025-12-14,002236,0.9446
2025-12-14,688322,0.6917
2025-12-14,688475,0.7887
2025-12-14,300454,0.8391
2025-12-14,002065,0.0873
2025-12-14,002152,0.2044
2025-12-14,600845,0.3442
2025-12-14,688568,0.7887
2025-12-14,000032,0.8391
2025-12-14,600536,0.3838
2025-12-14,688111,0.7887
2025-12-14,600588,0.7396
2025-12-14,300496,0.6917
2025-12-14,601360,0.7887
2025-12-14,002920,0.891
2025-12-14,600699,-0.0747
2025-12-14,603486,0.7396
2025-12-14,688169,0.8391
2025-12-14,002402,0.7887
2025-12-15,688256,-0.5618
2025-12-15,688008,-0.0298
2025-12-15,688385,0.6448
2025-12-15,688521,0.9446
2025-12-15,300474,0.6917
2025-12-15,603893,0.8391
2025-12-15,300223,0.5985
2025-12-15,301536,0.6245
2025-12-15,300458,0.7887
2025-12-15,603160,0.7887
2025-12-15,688018,0.6917
2025-12-15,688099,-0.7396
2025-12-15,688608,0.6448
2025-12-15,603501,0.7887
2025-12-15,002281,0.6917
2025-12-15,300502,0.8391
2025-12-15,300308,0.8391
2025-12-15,000977,0.891
2025-12-15,000938,0.7396
2025-12-15,603019,-0.7887
2025-12-15,600100,0.074
2025-12-15,002261,0.8391
2025-12-15,300857,0.8391
2025-12-15,300442,0.8391
2025-12-15,300383,0.6917
2025-12-15,002230,0.7396
2025-12-15,300418,0.891
2025-12-15,300002,0.0155
2025-12-15,688615,0.9446
2025-12-15,002555,0.891
2025-12-15,002415,0.891
2025-12-15,002236,0.891
2025-12-15,688322,0.6448
2025-12-15,688475,0.7396
2025-12-15,300454,0.7887
2025-12-15,002065,0.0721
2025-12-15,002152,0.1754
2025-12-15,600845,0.3062
2025-12-15,688568,0.7396
2025-12-15,000032,0.7887
2025-12-15,600536,0.3442
2025-12-15,688111,0.7396
2025-12-15,600588,0.6917
2025-12-15,300496,0.6448
2025-12-15,601360,0.7396
2025-12-15,002920,0.8391
2025-12-15,600699,-0.0615
2025-12-15,603486,0.6917
2025-12-15,688169,0.7887
2025-12-15,002402,0.7396
2025-12-16,688256,-0.2283
2025-12-16,688008,-0.0241
2025-12-16,688385,0.9446
2025-12-16,688521,-0.9446
2025-12-16,300474,0.9446
2025-12-16,603893,0.0318
2025-12-16,300223,-0.1728
2025-12-16,301536,0.2874
2025-12-16,300458,0.6419
2025-12-16,603160,0.9446
2025-12-16,688018,-0.9446
2025-12-16,688099,-0.6917
2025-12-16,688608,0.9446
2025-12-16,603501,0.9446
2025-12-16,002281,0.9446
2025-12-16,300502,0.7887
2025-12-16,300308,0.7887
2025-12-16,000977,0.8391
2025-12-16,000938,0.9446
2025-12-16,603019,-0.7396
2025-12-16,600100,0.0608
2025-12-16,002261,0.7887
2025-12-16,300857,0.9446
2025-12-16,300442,0.7887
2025-12-16,300383,0.6448
2025-12-16,002230,0.6917
2025-12-16,300418,0.653
2025-12-16,300002,0.0124
2025-12-16,688615,0.891
2025-12-16,002555,0.9446
2025-12-16,002415,0.653
2025-12-16,002236,0.9446
2025-12-16,688322,0.5989
2025-12-16,688475,0.6917
2025-12-16,300454,0.0733
2025-12-16,002065,0.0593
2025-12-16,002152,0.1491
2025-12-16,600845,0.27
2025-12-16,688568,0.9446
2025-12-16,000032,0.7396
2025-12-16,600536,0.3062
2025-12-16,688111,0.6917
2025-12-16,600588,0.6448
2025-12-16,300496,0.5989
2025-12-16,601360,0.9446
2025-12-16,002920,0.7887
2025-12-16,600699,-0.0503
2025-12-16,603486,0.6448
2025-12-16,688169,0.7396
2025-12-16,002402,0.6917
2025-12-17,688256,0.9172
2025-12-17,688008,-0.0195
2025-12-17,688385,0.891
2025-12-17,688521,-0.4571
2025-12-17,300474,0.9446
2025-12-17,603893,-0.2343
2025-12-17,300223,0.29
2025-12-17,301536,0.7383
2025-12-17,300458,0.5961
2025-12-17,603160,0.9446
2025-12-17,688018,-0.891
2025-12-17,688099,-0.6448
2025-12-17,688608,0.891
2025-12-17,603501,0.891
2025-12-17,002281,0.891
2025-12-17,300502,0.9446
2025-12-17,300308,0.4571
2025-12-17,000977,-0.1362
2025-12-17,000938,0.4031
2025-12-17,603019,-0.5938
2025-12-17,600100,0.0498
2025-12-17,002261,0.9446
2025-12-17,300857,0.9446
2025-12-17,300442,0.7396
2025-12-17,300383,0.5989
2025-12-17,002230,0.9446
2025-12-17,300418,0.8991
2025-12-17,300002,0.01
2025-12-17,688615,0.9446
2025-12-17,002555,0.891
2025-12-17,002415,0.6069
2025-12-17,002236,0.891
2025-12-17,688322,0.9446
2025-12-17,688475,0.6448
2025-12-17,300454,0.0602
2025-12-17,002065,0.0484
2025-12-17,002152,0.1258
2025-12-17,600845,0.236
2025-12-17,688568,0.891
2025-12-17,000032,0.6917
2025-12-17,600536,0.27
2025-12-17,688111,0.6448
2025-12-17,600588,0.5989
2025-12-17,300496,0.9446
2025-12-17,601360,0.891
2025-12-17,002920,0.9446
2025-12-17,600699,0.9446
2025-12-17,603486,0.5989
2025-12-17,688169,0.6917
2025-12-17,002402,0.6448
2025-12-18,688256,0.9446
2025-12-18,688008,0.2458
2025-12-18,688385,0.8391
2025-12-18,688521,-0.4153
2025-12-18,300474,0.7506
2025-12-18,603893,0.3268
2025-12-18,300223,0.2547
2025-12-18,301536,0.6904
2025-12-18,300458,0.5512
2025-12-18,603160,0.891
2025-12-18,688018,-0.8391
2025-12-18,688099,-0.5989
2025-12-18,688608,0.8391
2025-12-18,603501,0.8391
2025-12-18,002281,0.8391
2025-12-18,300502,0.9446
2025-12-18,300308,0.9032
2025-12-18,000977,-0.1144
2025-12-18,000938,0.3628
2025-12-18,603019,-0.3539
2025-12-18,600100,0.0406
2025-12-18,002261,0.891
2025-12-18,300857,0.9446
2025-12-18,300442,0.6917
2025-12-18,300383,0.554
2025-12-18,002230,0.9446
2025-12-18,300418,0.9446
2025-12-18,300002,0.2736
2025-12-18,688615,0.891
2025-12-18,002555,0.9446
2025-12-18,002415,0.7573
2025-12-18,002236,0.8391
2025-12-18,688322,0.9446
2025-12-18,688475,0.5989
2025-12-18,300454,0.9446
2025-12-18,002065,0.0395
2025-12-18,002152,0.1053
2025-12-18,600845,0.2044
2025-12-18,688568,0.9446
2025-12-18,000032,0.6448
2025-12-18,600536,0.236
2025-12-18,688111,0.5989
2025-12-18,600588,0.9446
2025-12-18,300496,0.891
2025-12-18,601360,0.8391
2025-12-18,002920,0.9446
2025-12-18,600699,0.891
2025-12-18,603486,0.9446
2025-12-18,688169,0.9446
2025-12-18,002402,0.5989
2025-12-19,688256,0.891
2025-12-19,688008,0.2134
2025-12-19,688385,0.9446
2025-12-19,688521,-0.8626
2025-12-19,300474,0.7024
2025-12-19,603893,0.2895
2025-12-19,300223,0.2217
2025-12-19,301536,0.6436
2025-12-19,300458,0.5072
2025-12-19,603160,0.8391
2025-12-19,688018,-0.7887
2025-12-19,688099,-0.554
2025-12-19,688608,0.7887
2025-12-19,603501,0.7887
2025-12-19,002281,0.9446
2025-12-19,300502,0.9446
2025-12-19,300308,0.9446
2025-12-19,000977,0.9446
2025-12-19,000938,0.324
2025-12-19,603019,0.6002
2025-12-19,600100,0.0329
2025-12-19,002261,0.8391
2025-12-19,300857,0.891
2025-12-19,300442,0.6448
2025-12-19,300383,0.5099
2025-12-19,002230,0.9446
2025-12-19,300418,0.9446
2025-12-19,300002,0.8222
2025-12-19,688615,0.8391
2025-12-19,002555,0.9446
2025-12-19,002415,0.709
2025-12-19,002236,0.7887
2025-12-19,688322,0.891
2025-12-19,688475,0.554
2025-12-19,300454,0.9446
2025-12-19,002065,0.032
2025-12-19,002152,0.0875
2025-12-19,600845,0.1754
2025-12-19,688568,0.9446
2025-12-19,000032,0.5989
2025-12-19,600536,0.2044
2025-12-19,688111,0.9446
2025-12-19,600588,0.891
2025-12-19,300496,0.8391
2025-12-19,601360,0.9446
2025-12-19,002920,0.891
2025-12-19,600699,0.8391
2025-12-19,603486,0.891
2025-12-19,688169,0.891
2025-12-19,002402,0.554
2025-12-20,688256,0.9446
2025-12-20,688008,0.6661
2025-12-20,688385,0.9446
2025-12-20,688521,-0.0513
2025-12-20,300474,0.9446
2025-12-20,603893,0.9345
2025-12-20,300223,0.8689
2025-12-20,301536,0.5977
2025-12-20,300458,0.4642
2025-12-20,603160,0.7887
2025-12-20,688018,-0.7396
2025-12-20,688099,-0.5099
2025-12-20,688608,0.7396
2025-12-20,603501,0.7396
2025-12-20,002281,0.891
2025-12-20,300502,0.891
2025-12-20,300308,0.891
2025-12-20,000977,0.891
2025-12-20,000938,0.287
2025-12-20,603019,0.9446
2025-12-20,600100,0.0267
2025-12-20,002261,0.7887
2025-12-20,300857,0.8391
2025-12-20,300442,0.5989
2025-12-20,300383,0.4668
2025-12-20,002230,0.891
2025-12-20,300418,0.9446
2025-12-20,300002,0.7722
2025-12-20,688615,0.7887
2025-12-20,002555,0.9446
2025-12-20,002415,0.6618
2025-12-20,002236,0.7396
2025-12-20,688322,0.8391
2025-12-20,688475,0.5099
2025-12-20,300454,0.9446
2025-12-20,002065,0.0259
2025-12-20,002152,0.0723
2025-12-20,600845,0.1491
2025-12-20,688568,0.891
2025-12-20,000032,0.554
2025-12-20,600536,0.1754
2025-12-20,688111,0.891
2025-12-20,600588,0.8391
2025-12-20,300496,0.7887
2025-12-20,601360,0.891
2025-12-20,002920,0.8391
2025-12-20,600699,0.9446
2025-12-20,603486,0.8391
2025-12-20,688169,0.9446
2025-12-20,002402,0.9446
2025-12-21,688256,0.9446
2025-12-21,688008,0.6198
2025-12-21,688385,0.891
2025-12-21,688521,0.9446
2025-12-21,300474,0.9446
2025-12-21,603893,0.8813
2025-12-21,300223,0.8176
2025-12-21,301536,0.5528
2025-12-21,300458,0.4221
2025-12-21,603160,0.7396
2025-12-21,688018,-0.6917
2025-12-21,688099,-0.4668
2025-12-21,688608,0.6917
2025-12-21,603501,0.6917
2025-12-21,002281,0.8391
2025-12-21,300502,0.9446
2025-12-21,300308,0.9446
2025-12-21,000977,0.9446
2025-12-21,000938,0.2519
2025-12-21,603019,0.9446
2025-12-21,600100,0.0216
2025-12-21,002261,0.7396
2025-12-21,300857,0.7887
2025-12-21,300442,0.554
2025-12-21,300383,0.4247
2025-12-21,002230,0.8391
2025-12-21,300418,0.891
2025-12-21,300002,0.7235
2025-12-21,688615,0.7396
2025-12-21,002555,0.891
2025-12-21,002415,0.6155
2025-12-21,002236,0.6917
2025-12-21,688322,0.7887
2025-12-21,688475,0.4668
2025-12-21,300454,0.891
2025-12-21,002065,0.021
2025-12-21,002152,0.0594
2025-12-21,600845,0.1258
2025-12-21,688568,0.8391
2025-12-21,000032,0.5099
2025-12-21,600536,0.1491
2025-12-21,688111,0.8391
2025-12-21,600588,0.7887
2025-12-21,300496,0.7396
2025-12-21,601360,0.8391
2025-12-21,002920,0.7887
2025-12-21,600699,-0.9446
2025-12-21,603486,0.0
2025-12-21,688169,0.0
2025-12-21,002402,0.891
2025-12-22,688256,0.891
2025-12-22,688008,0.5744
2025-12-22,688385,0.8391
2025-12-22,688521,0.891
2025-12-22,300474,0.891
2025-12-22,603893,0.8296
2025-12-22,300223,0.7678
2025-12-22,301536,0.5088
2025-12-22,300458,0.3813
2025-12-22,603160,0.6917
2025-12-22,688018,-0.6448
2025-12-22,688099,-0.4247
2025-12-22,688608,0.6448
2025-12-22,603501,0.6448
2025-12-22,002281,0.7887
2025-12-22,300502,0.891
2025-12-22,300308,0.891
2025-12-22,000977,0.891
2025-12-22,000938,0.2191
2025-12-22,603019,0.891
2025-12-22,600100,0.0174
2025-12-22,002261,0.6917
2025-12-22,300857,0.7396
2025-12-22,300442,0.5099
2025-12-22,300383,0.3838
2025-12-22,002230,0.7887
2025-12-22,300418,0.8391
2025-12-22,300002,0.676
2025-12-22,688615,0.6917
2025-12-22,002555,0.8391
2025-12-22,002415,0.5703
2025-12-22,002236,0.6448
2025-12-22,688322,0.7396
2025-12-22,688475,0.4247
2025-12-22,300454,0.8391
2025-12-22,002065,0.0169
2025-12-22,002152,0.0486
2025-12-22,600845,0.1053
2025-12-22,688568,0.7887
2025-12-22,000032,0.4668
2025-12-22,600536,0.1258
2025-12-22,688111,0.7887
2025-12-22,600588,0.7396
2025-12-22,300496,0.6917
2025-12-22,601360,0.7887
2025-12-22,002920,0.7396
2025-12-22,600699,-0.891
2025-12-22,603486,0.0
2025-12-22,688169,0.0
2025-12-22,002402,0.8391
2025-12-23,688256,0.9446
2025-12-23,688008,0.53
2025-12-23,688385,0.7887
2025-12-23,688521,0.9446
2025-12-23,300474,0.8391
2025-12-23,603893,-0.9446
2025-12-23,300223,0.7192
2025-12-23,301536,0.4657
2025-12-23,300458,0.3418
2025-12-23,603160,0.6448
2025-12-23,688018,-0.9446
2025-12-23,688099,-0.3838
2025-12-23,688608,-0.9446
2025-12-23,603501,0.5989
2025-12-23,002281,0.7396
2025-12-23,300502,0.9446
2025-12-23,300308,0.9446
2025-12-23,000977,0.653
2025-12-23,000938,0.1888
2025-12-23,603019,0.9446
2025-12-23,600100,0.014
2025-12-23,002261,0.6448
2025-12-23,300857,0.9446
2025-12-23,300442,0.9446
2025-12-23,300383,0.9446
2025-12-23,002230,0.8478
2025-12-23,300418,0.7887
2025-12-23,300002,0.6294
2025-12-23,688615,0.6448
2025-12-23,002555,0.9446
2025-12-23,002415,0.5259
2025-12-23,002236,0.9446
2025-12-23,688322,0.6917
2025-12-23,688475,0.3838
2025-12-23,300454,0.7887
2025-12-23,002065,0.0136
2025-12-23,002152,0.0396
2025-12-23,600845,0.0875
2025-12-23,688568,0.7396
2025-12-23,000032,0.4247
2025-12-23,600536,0.1053
2025-12-23,688111,0.9446
2025-12-23,600588,0.9446
2025-12-23,300496,0.6448
2025-12-23,601360,0.7396
2025-12-23,002920,0.6917
2025-12-23,600699,-0.8391
2025-12-23,603486,0.0
2025-12-23,688169,0.0
2025-12-23,002402,0.7887
2025-12-24,688256,0.9446
2025-12-24,688008,0.9446
2025-12-24,688385,0.8368
2025-12-24,688521,0.9446
2025-12-24,300474,0.653
2025-12-24,603893,-0.891
2025-12-24,300223,0.9446
2025-12-24,301536,0.4236
2025-12-24,300458,0.3039
2025-12-24,603160,0.9446
2025-12-24,688018,-0.2123
2025-12-24,688099,-0.3442
2025-12-24,688608,-0.891
2025-12-24,603501,0.554
2025-12-24,002281,0.9446
2025-12-24,300502,0.9446
2025-12-24,300308,0.9446
2025-12-24,000977,0.9446
2025-12-24,000938,0.4462
2025-12-24,603019,0.4571
2025-12-24,600100,0.0113
2025-12-24,002261,0.5989
2025-12-24,300857,0.891
2025-12-24,300442,0.9446
2025-12-24,300383,0.891
2025-12-24,002230,0.7971
2025-12-24,300418,0.7396
2025-12-24,300002,0.5839
2025-12-24,688615,0.5989
2025-12-24,002555,0.891
2025-12-24,002415,0.4824
2025-12-24,002236,0.891
2025-12-24,688322,0.6448
2025-12-24,688475,0.3442
2025-12-24,300454,0.7396
2025-12-24,002065,0.0109
2025-12-24,002152,0.0321
2025-12-24,600845,0.0723
2025-12-24,688568,0.9446
2025-12-24,000032,0.3838
2025-12-24,600536,0.0875
2025-12-24,688111,0.891
2025-12-24,600588,0.891
2025-12-24,300496,0.5989
2025-12-24,601360,0.6917
2025-12-24,002920,0.6448
2025-12-24,600699,-0.117
2025-12-24,603486,0.0
2025-12-24,688169,0.0
2025-12-24,002402,0.9446
2025-12-25,688256,0.653
2025-12-25,688008,0.9446
2025-12-25,688385,0.9446
2025-12-25,688521,0.9446
2025-12-25,300474,0.8991
2025-12-25,603893,-0.8391
2025-12-25,300223,0.9446
2025-12-25,301536,0.3827
2025-12-25,300458,0.2678
2025-12-25,603160,0.9446
2025-12-25,688018,0.9446
2025-12-25,688099,0.9446
2025-12-25,688608,-0.8391
2025-12-25,603501,0.5099
2025-12-25,002281,0.891
2025-12-25,300502,0.891
2025-12-25,300308,0.891
2025-12-25,000977,0.9446
2025-12-25,000938,0.8926
2025-12-25,603019,0.4153
2025-12-25,600100,0.009
2025-12-25,002261,0.554
2025-12-25,300857,0.9446
2025-12-25,300442,0.891
2025-12-25,300383,0.8391
2025-12-25,002230,0.7478
2025-12-25,300418,0.6917
2025-12-25,300002,0.5392
2025-12-25,688615,0.9446
2025-12-25,002555,0.8391
2025-12-25,002415,0.44
2025-12-25,002236,0.8391
2025-12-25,688322,0.8912
2025-12-25,688475,0.3062
2025-12-25,300454,0.9446
2025-12-25,002065,0.7613
2025-12-25,002152,0.026
2025-12-25,600845,0.0594
2025-12-25,688568,0.9446
2025-12-25,000032,0.3442
2025-12-25,600536,0.0723
2025-12-25,688111,0.9446
2025-12-25,600588,0.8391
2025-12-25,300496,0.554
2025-12-25,601360,0.6448
2025-12-25,002920,0.9446
2025-12-25,600699,0.6364
2025-12-25,603486,0.9446
2025-12-25,688169,0.7506
2025-12-25,002402,0.891
2025-12-26,688256,0.9446
2025-12-26,688008,0.891
2025-12-26,688385,0.9446
2025-12-26,688521,0.3598
2025-12-26,300474,0.847
2025-12-26,603893,-0.117
2025-12-26,300223,0.9446
2025-12-26,301536,0.3432
2025-12-26,300458,0.2339
2025-12-26,603160,0.9446
2025-12-26,688018,0.891
2025-12-26,688099,0.891
2025-12-26,688608,0.4189
2025-12-26,603501,0.4668
2025-12-26,002281,0.8391
2025-12-26,300502,0.9446
2025-12-26,300308,0.9446
2025-12-26,000977,0.9446
2025-12-26,000938,0.9446
2025-12-26,603019,0.3746
2025-12-26,600100,0.2727
2025-12-26,002261,0.5099
2025-12-26,300857,0.891
2025-12-26,300442,0.8391
2025-12-26,300383,0.7887
2025-12-26,002230,0.6997
2025-12-26,300418,0.6448
2025-12-26,300002,0.4955
2025-12-26,688615,0.9446
2025-12-26,002555,0.9446
2025-12-26,002415,0.3986
2025-12-26,002236,0.7887
2025-12-26,688322,0.8393
2025-12-26,688475,0.9446
2025-12-26,300454,0.891
2025-12-26,002065,0.7128
2025-12-26,002152,0.021
2025-12-26,600845,0.0486
2025-12-26,688568,0.891
2025-12-26,000032,0.9446
2025-12-26,600536,0.0594
2025-12-26,688111,0.891
2025-12-26,600588,0.7887
2025-12-26,300496,0.5099
2025-12-26,601360,0.9446
2025-12-26,002920,0.891
2025-12-26,600699,0.5907
2025-12-26,603486,0.891
2025-12-26,688169,0.7024
2025-12-26,002402,0.8391
2025-12-27,688256,0.9446
2025-12-27,688008,0.3512
2025-12-27,688385,0.9446
2025-12-27,688521,0.3212
2025-12-27,300474,0.7963
2025-12-27,603893,-0.0976
2025-12-27,300223,0.891
2025-12-27,301536,0.3052
2025-12-27,300458,0.2025
2025-12-27,603160,-0.0452
2025-12-27,688018,0.8391
2025-12-27,688099,0.8391
2025-12-27,688608,0.3782
2025-12-27,603501,0.4247
2025-12-27,002281,0.7887
2025-12-27,300502,0.891
2025-12-27,300308,0.891
2025-12-27,000977,0.9446
2025-12-27,000938,0.891
2025-12-27,603019,0.3354
2025-12-27,600100,0.5283
2025-12-27,002261,0.4668
2025-12-27,300857,0.9446
2025-12-27,300442,0.7887
2025-12-27,300383,0.7396
2025-12-27,002230,0.4571
2025-12-27,300418,0.5989
2025-12-27,300002,0.4527
2025-12-27,688615,0.891
2025-12-27,002555,0.891
2025-12-27,002415,0.3585
2025-12-27,002236,0.7396
2025-12-27,688322,0.7889
2025-12-27,688475,0.891
2025-12-27,300454,0.9446
2025-12-27,002065,0.6655
2025-12-27,002152,0.0169
2025-12-27,600845,0.0396
2025-12-27,688568,0.4571
2025-12-27,000032,0.891
2025-12-27,600536,0.9446
2025-12-27,688111,0.9446
2025-12-27,600588,0.9446
2025-12-27,300496,0.4668
2025-12-27,601360,0.891
2025-12-27,002920,0.8391
2025-12-27,600699,0.5459
2025-12-27,603486,0.9446
2025-12-27,688169,0.9446
2025-12-27,002402,0.7887
2025-12-28,688256,0.891
2025-12-28,688008,0.3129
2025-12-28,688385,0.9446
2025-12-28,688521,0.2842
2025-12-28,300474,0.747
2025-12-28,603893,-0.0809
2025-12-28,300223,0.8391
2025-12-28,301536,0.2691
2025-12-28,300458,0.1736
2025-12-28,603160,-0.0368
2025-12-28,688018,0.7887
2025-12-28,688099,0.7887
2025-12-28,688608,0.3388
2025-12-28,603501,0.9446
2025-12-28,002281,0.7396
2025-12-28,300502,0.9446
2025-12-28,300308,0.9446
2025-12-28,000977,0.891
2025-12-28,000938,0.9446
2025-12-28,603019,0.2978
2025-12-28,600100,0.4848
2025-12-28,002261,0.4247
2025-12-28,300857,0.891
2025-12-28,300442,0.9446
2025-12-28,300383,0.6917
2025-12-28,002230,0.4153
2025-12-28,300418,0.9446
2025-12-28,300002,0.411
2025-12-28,688615,0.8391
2025-12-28,002555,0.9446
2025-12-28,002415,0.3198
2025-12-28,002236,0.6917
2025-12-28,688322,0.7397
2025-12-28,688475,0.8391
2025-12-28,300454,0.891
2025-12-28,002065,0.6192
2025-12-28,002152,0.0136
2025-12-28,600845,0.0321
2025-12-28,688568,0.4153
2025-12-28,000032,0.8391
2025-12-28,600536,0.891
2025-12-28,688111,0.9446
2025-12-28,600588,0.891
2025-12-28,300496,0.4247
2025-12-28,601360,0.8391
2025-12-28,002920,0.7887
2025-12-28,600699,0.502
2025-12-28,603486,0.891
2025-12-28,688169,0.891
2025-12-28,002402,0.7396
2025-12-29,688256,0.8391
2025-12-29,688008,0.7631
2025-12-29,688385,0.891
2025-12-29,688521,0.2493
2025-12-29,300474,0.6989
2025-12-29,603893,-0.0667
2025-12-29,300223,0.7887
2025-12-29,301536,0.2351
2025-12-29,300458,0.1476
2025-12-29,603160,0.4212
2025-12-29,688018,0.7396
2025-12-29,688099,0.7396
2025-12-29,688608,0.301
2025-12-29,603501,0.891
2025-12-29,002281,0.6917
2025-12-29,300502,0.891
2025-12-29,300308,0.891
2025-12-29,000977,0.8391
2025-12-29,000938,0.891
2025-12-29,603019,0.9446
2025-12-29,600100,0.4423
2025-12-29,002261,0.3838
2025-12-29,300857,0.8391
2025-12-29,300442,0.891
2025-12-29,300383,0.6448
2025-12-29,002230,0.3746
2025-12-29,300418,0.891
2025-12-29,300002,0.3705
2025-12-29,688615,0.7887
2025-12-29,002555,0.891
2025-12-29,002415,0.283
2025-12-29,002236,0.6448
2025-12-29,688322,0.6918
2025-12-29,688475,0.7887
2025-12-29,300454,0.8391
2025-12-29,002065,0.5738
2025-12-29,002152,0.011
2025-12-29,600845,0.026
2025-12-29,688568,0.3746
2025-12-29,000032,0.9446
2025-12-29,600536,0.8391
2025-12-29,688111,0.891
2025-12-29,600588,0.8391
2025-12-29,300496,0.3838
2025-12-29,601360,0.7887
2025-12-29,002920,0.7396
2025-12-29,600699,0.9446
2025-12-29,603486,0.8391
2025-12-29,688169,0.8391
2025-12-29,002402,0.6917
